schema_version,corpus_release_id,poet_id,poet_name,poem_id,title,relative_path,source_bytes,source_sha256,canonical_text_sha256,unicode_character_count,physical_line_count,nonblank_line_count,inventory_word_estimate,warning_codes
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-48be72bfd9fe559c,Sancti Dominici Pallium. A Dialogue between Poet and Friend,Samuel Taylor Coleridge/Sancti Dominici Pallium. A Dialogue between Poet and Friend.txt,2747,2a6a3bc541bce59df63992f4bb23c8b7c47b1e3a689c1ba132dee4ace4d548fb,2a6a3bc541bce59df63992f4bb23c8b7c47b1e3a689c1ba132dee4ace4d548fb,2747,77,65,468,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-1bd64d967c121062,Self-knowledge,Samuel Taylor Coleridge/Self-knowledge.txt,551,18bfa993b7bd9cf92564b4e9d8ab6f7b516cfea00ea254e38686368e3f7c3675,18bfa993b7bd9cf92564b4e9d8ab6f7b516cfea00ea254e38686368e3f7c3675,525,12,11,89,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-71f400020167300f,SENTIMENTAL,Samuel Taylor Coleridge/SENTIMENTAL.txt,246,84c2471c824774a3a16b497d2e3148a669c4e736c9fd0123d2ece2acdd9a997a,84c2471c824774a3a16b497d2e3148a669c4e736c9fd0123d2ece2acdd9a997a,246,9,8,42,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-034c9cefd78033d2,Separation,Samuel Taylor Coleridge/Separation.txt,859,756dbb55fdc350b232368b8fbceee5d7951a7a00fd39a63a05bc39edce4a7c84,756dbb55fdc350b232368b8fbceee5d7951a7a00fd39a63a05bc39edce4a7c84,859,29,24,154,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-ad6c9c84f8b3790f,"SMALL-TALK MAN, THOMAS HILL, ESQ","Samuel Taylor Coleridge/SMALL-TALK MAN, THOMAS HILL, ESQ.txt",202,96d378ff05abcd64c9c4d4aa8ba840a0c99260eece02fee46c84cb52462d19de,96d378ff05abcd64c9c4d4aa8ba840a0c99260eece02fee46c84cb52462d19de,202,6,6,40,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-9ef004f1b985d6a7,"Something Childish, but very Natural. Written in Germany","Samuel Taylor Coleridge/Something Childish, but very Natural. Written in Germany.txt",496,c459d01c9d4588c10f2c4c692330ef23b91cac5fd1a0393d46b7c7cec7715ff3,c459d01c9d4588c10f2c4c692330ef23b91cac5fd1a0393d46b7c7cec7715ff3,496,17,15,96,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8c551be8676ecbf1,"Song. From Zapolya (Act II, Sc. i, ll. 65-80.)","Samuel Taylor Coleridge/Song. From Zapolya (Act II, Sc. i, ll. 65-80.).txt",494,2f0ace05a9cbdf93fb27150c865016903ceb4b935ec6e92642bba99d01e3380c,2f0ace05a9cbdf93fb27150c865016903ceb4b935ec6e92642bba99d01e3380c,494,18,16,85,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-5dbd6563afa33b92,Songs of the Pixies,Samuel Taylor Coleridge/Songs of the Pixies.txt,4322,812d48e745697aadd9f2c6e149e0f40911ead086a9708df2e6897551553b593b,812d48e745697aadd9f2c6e149e0f40911ead086a9708df2e6897551553b593b,4321,135,118,670,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-34ad65b0996442dc,Sonnet [To Charles Lloyd],Samuel Taylor Coleridge/Sonnet [To Charles Lloyd].txt,647,74eea9e14225a258eaa88ded8b39177055562d90e72fa2d1366e8ea5675dd6b5,74eea9e14225a258eaa88ded8b39177055562d90e72fa2d1366e8ea5675dd6b5,644,14,14,103,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-73bd2d4514220dc8,"Sonnet Composed on a Journey Homeward; the Author having received Intelligence of the Birth of a Son, Sept. 20, 1796","Samuel Taylor Coleridge/Sonnet Composed on a Journey Homeward; the Author having received Intelligence of the Birth of a Son, Sept. 20, 1796.txt",660,69b7e22d19d32d4e41707f4fbe9cf39ed3ed9075d51e13e1abc3c95aa39859a1,69b7e22d19d32d4e41707f4fbe9cf39ed3ed9075d51e13e1abc3c95aa39859a1,660,14,14,119,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-43931d4108dc2f3c,Sonnet On quitting School for College,Samuel Taylor Coleridge/Sonnet On quitting School for College.txt,627,fb2e477cdd46ca584a66e28e35f18b759723982bb2a2c086e3aba8000cfe52dd,fb2e477cdd46ca584a66e28e35f18b759723982bb2a2c086e3aba8000cfe52dd,627,14,14,108,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8a34024e045b4f31,Sonnet To the Autumnal Moon,Samuel Taylor Coleridge/Sonnet To the Autumnal Moon.txt,620,e2ae6c5d525c4b07e4f9e6a6e4cf5ca1f1da1e55df779e5bf5e1c9a20bda4e58,e2ae6c5d525c4b07e4f9e6a6e4cf5ca1f1da1e55df779e5bf5e1c9a20bda4e58,620,15,14,102,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-049f86ee0a892fec,Sonnet. [Translated from Marini.],Samuel Taylor Coleridge/Sonnet. [Translated from Marini.].txt,614,a5154359a854b84e701a5f0a31346736810be7e03cd5a53e0f140718297fc491,a5154359a854b84e701a5f0a31346736810be7e03cd5a53e0f140718297fc491,614,14,14,117,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-09595d363267c4ea,Sonnets attempted in the Manner of Contemporary Writers,Samuel Taylor Coleridge/Sonnets attempted in the Manner of Contemporary Writers.txt,1948,99fb69b3b81baca09a45bac81dfcc29e7362ec3b10cbf668db938f94c511b03c,99fb69b3b81baca09a45bac81dfcc29e7362ec3b10cbf668db938f94c511b03c,1948,52,46,353,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-e2bfc83f77f5cb8d,"Sonnets on Eminent Characters Contributed to the Morning Chronicle, in Dec. 1794 and Jan. 1795-- I. To the Honourable Mr. Erskine","Samuel Taylor Coleridge/Sonnets on Eminent Characters Contributed to the Morning Chronicle, in Dec. 1794 and Jan. 1795-- I. To the Honourable Mr. Erskine.txt",89,b7205399f8637453fbe899794643e22c25dbf6e7186bdcf5ad893270e08cc9f0,b7205399f8637453fbe899794643e22c25dbf6e7186bdcf5ad893270e08cc9f0,89,2,2,13,suspiciously_short
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-a19ae7575e9d9056,SPOTS IN THE SUN,Samuel Taylor Coleridge/SPOTS IN THE SUN.txt,425,fca3d68c824668f63bd2bbfe13d99073ea149aa3f43e4b9f3f64a510d456a97c,fca3d68c824668f63bd2bbfe13d99073ea149aa3f43e4b9f3f64a510d456a97c,425,10,10,82,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-740a49cb8fd797d0,Talleyrand to Lord Grenville. A Metrical Epistle,Samuel Taylor Coleridge/Talleyrand to Lord Grenville. A Metrical Epistle.txt,8435,c685bc5598131d10050aac9480bd6fc0cd39ac1ab7879f2ae6721fe3944e5fdf,c685bc5598131d10050aac9480bd6fc0cd39ac1ab7879f2ae6721fe3944e5fdf,8432,168,158,1427,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8ca12eeba5fc11c7,Tell's Birth-Place,Samuel Taylor Coleridge/Tell's Birth-Place.txt,1046,71330d6ab44c7bae4a6ee8c0660e2de2269660d25b58dd61bc7b88e2c853541d,71330d6ab44c7bae4a6ee8c0660e2de2269660d25b58dd61bc7b88e2c853541d,1045,48,35,192,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-dda0c23167667437,THE ALTERNATIVE,Samuel Taylor Coleridge/THE ALTERNATIVE.txt,126,30697d1ab8bf8d24a4f68cb6fe392a0db7d6ba75658c29409d490f79f05f676b,30697d1ab8bf8d24a4f68cb6fe392a0db7d6ba75658c29409d490f79f05f676b,126,4,4,26,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-88dd45878d1e99e4,The Ballad of the Dark Ladié,Samuel Taylor Coleridge/The Ballad of the Dark Ladié.txt,2166,4801e38e0adc0f28eb9cd23b0d91c658b2768cfa0f1a3def3086474a542fb2bb,4801e38e0adc0f28eb9cd23b0d91c658b2768cfa0f1a3def3086474a542fb2bb,2164,78,62,376,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-4bff35c73daa0aeb,The Blossoming of the Solitary Date-tree,Samuel Taylor Coleridge/The Blossoming of the Solitary Date-tree.txt,4362,2b194f13dbaffa2c48c658dfbd296ec142730ba34473be877ad5dc37280fdd8c,2b194f13dbaffa2c48c658dfbd296ec142730ba34473be877ad5dc37280fdd8c,4361,97,87,767,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8e17881d849cf7e0,THE BRIDGE STREET COMMITTEE,Samuel Taylor Coleridge/THE BRIDGE STREET COMMITTEE.txt,473,6b20bfe2fe2ac1388eee13fafeafbf98ad315a5ea0db433b22216902b0d587c2,6b20bfe2fe2ac1388eee13fafeafbf98ad315a5ea0db433b22216902b0d587c2,473,21,20,81,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-38c2e3482a4db4fc,The British Stripling's War-Song,Samuel Taylor Coleridge/The British Stripling's War-Song.txt,1437,a3921f91948125436b7564bb7cd051eb1f328d0a14e263f54392602f9cec197a,a3921f91948125436b7564bb7cd051eb1f328d0a14e263f54392602f9cec197a,1437,34,28,265,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-31fc0c10588fdbf8,The Complaint of Ninathóma,Samuel Taylor Coleridge/The Complaint of Ninathóma.txt,621,e8309e60099144ef3a341f34a3cc5c7e08cd51ffe6c3cd3bc39ade973a5feaf8,e8309e60099144ef3a341f34a3cc5c7e08cd51ffe6c3cd3bc39ade973a5feaf8,618,16,16,107,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-dcb6a426a4a59dd2,THE COMPLIMENT QUALIFIED,Samuel Taylor Coleridge/THE COMPLIMENT QUALIFIED.txt,159,4d9bb067f0c2c8f65bccbc2a7b744c8bf5c86d38ee5a16af431df5aa37309e33,4d9bb067f0c2c8f65bccbc2a7b744c8bf5c86d38ee5a16af431df5aa37309e33,159,4,4,33,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-4260a4062012273f,The Death of the Starling,Samuel Taylor Coleridge/The Death of the Starling.txt,369,71ed45d20294fd8388d7885d23e1d46f586554f0ab22415e0529dea8d7556750,71ed45d20294fd8388d7885d23e1d46f586554f0ab22415e0529dea8d7556750,369,12,11,61,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-c075cdea940e9189,The Death of Wallenstein,Samuel Taylor Coleridge/The Death of Wallenstein.txt,1987,bcd1bf9e342f0cc9cc6db04a56d5d38a0d9ceba96b5120eff12fcd6fad3b009d,bcd1bf9e342f0cc9cc6db04a56d5d38a0d9ceba96b5120eff12fcd6fad3b009d,1987,64,48,265,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d2ce22696dd7fce4,The Delinquent Travellers,Samuel Taylor Coleridge/The Delinquent Travellers.txt,283,e36541ea183ec48288ddd67874f0e13173270dea1e4c2b0cd69f790b1fabc808,e36541ea183ec48288ddd67874f0e13173270dea1e4c2b0cd69f790b1fabc808,283,6,6,47,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d88aa95d2fc94d4b,The Destiny of Nations. A Vision,Samuel Taylor Coleridge/The Destiny of Nations. A Vision.txt,21030,4090bb8ea7ad4a15536a610193176b5c8f5fdc4db32fb3598629961b14308174,4090bb8ea7ad4a15536a610193176b5c8f5fdc4db32fb3598629961b14308174,21020,506,480,3468,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-dec09533324d1989,The Devil's Thoughts,Samuel Taylor Coleridge/The Devil's Thoughts.txt,2552,6e7f9a5c5fe2e3ec8684642fcd8e97a15073f46530e9b328ac6ae635ee97798c,6e7f9a5c5fe2e3ec8684642fcd8e97a15073f46530e9b328ac6ae635ee97798c,2551,120,87,477,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-e1978c47791fe72a,The Dungeon,Samuel Taylor Coleridge/The Dungeon.txt,1409,41bef6861ce947a96563ea54c8fedaf940e3b51aa21e853a83a20602298d9e5c,41bef6861ce947a96563ea54c8fedaf940e3b51aa21e853a83a20602298d9e5c,1409,34,32,236,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-cee9f6979fc4249f,"The Eolian Harp. Composed at Clevedon, Somersetshire","Samuel Taylor Coleridge/The Eolian Harp. Composed at Clevedon, Somersetshire.txt",2797,c1a949c09db2d8b7b4c24efe842b57fd8c69927f04644c871d1f3fcfb388a784,c1a949c09db2d8b7b4c24efe842b57fd8c69927f04644c871d1f3fcfb388a784,2795,69,65,473,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-22152898bc438237,The Exchange,Samuel Taylor Coleridge/The Exchange.txt,291,b3415eb1dc7d64c8128098ddeaa7fac118b33e9612b2d9d27063689213ef1508,b3415eb1dc7d64c8128098ddeaa7fac118b33e9612b2d9d27063689213ef1508,291,9,8,57,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-bf13d6a4ab92c4ac,The Faded Flower,Samuel Taylor Coleridge/The Faded Flower.txt,631,7b76511a50a1afb6dcaf49c84733cf055dbb2f63729c5db9f8abee100ce57f4c,7b76511a50a1afb6dcaf49c84733cf055dbb2f63729c5db9f8abee100ce57f4c,631,14,14,110,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-1ce1d5f139cf15e6,The Fall of Robespierre,Samuel Taylor Coleridge/The Fall of Robespierre.txt,14290,0a532002da29ce64846bf2a79219e5eeb85be88717cea2cc50dfab49547e6ab3,0a532002da29ce64846bf2a79219e5eeb85be88717cea2cc50dfab49547e6ab3,14289,365,299,2180,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-755a81335d24c4c8,THE FAREWELL EPIGRAM,Samuel Taylor Coleridge/THE FAREWELL EPIGRAM.txt,445,3e093cc28e994354960222785120fc5f9fa778cc4ce53ee1dff81f4639f6306c,3e093cc28e994354960222785120fc5f9fa778cc4ce53ee1dff81f4639f6306c,445,10,9,70,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-fbc8745378790e2b,The Foster-mother's Tale,Samuel Taylor Coleridge/The Foster-mother's Tale.txt,3829,b93ffccaf0ba5aecc9053d97d8c5ee8cf57f8ef53eba70807d56c7e52f6df687,b93ffccaf0ba5aecc9053d97d8c5ee8cf57f8ef53eba70807d56c7e52f6df687,3828,95,86,707,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-40c4438978ef422c,The Garden of Boccaccio,Samuel Taylor Coleridge/The Garden of Boccaccio.txt,4799,ceff35223eef1627e3b5ffcce934a344958cadccac9c440a6f320914a01cd1c4,ceff35223eef1627e3b5ffcce934a344958cadccac9c440a6f320914a01cd1c4,4798,112,109,863,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-947d36d53391f541,The Gentle Look,Samuel Taylor Coleridge/The Gentle Look.txt,633,b979b2f70d307b0fc22410eec4fc53ddb8096f6f5f16411d9e1475e85ab690ff,b979b2f70d307b0fc22410eec4fc53ddb8096f6f5f16411d9e1475e85ab690ff,633,14,14,111,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-29ae41b4a2885847,"The Good, Great Man","Samuel Taylor Coleridge/The Good, Great Man.txt",732,4369aed3510cef0a4ca11eaa4264e2b3d8bdf1ee45699218c07f0833dab0eaff,4369aed3510cef0a4ca11eaa4264e2b3d8bdf1ee45699218c07f0833dab0eaff,732,18,16,125,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-e90ad16b62a76346,The Happy Husband. A Fragment,Samuel Taylor Coleridge/The Happy Husband. A Fragment.txt,848,48f7c8c30676894f184b18d4aeb782110643bfdce103b57ac3c31bc59e6ce2e1,48f7c8c30676894f184b18d4aeb782110643bfdce103b57ac3c31bc59e6ce2e1,848,27,24,146,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-c7b66507e8e5d3e6,The Hour when we shall meet again. (Composed during Illness and in Absence.),Samuel Taylor Coleridge/The Hour when we shall meet again. (Composed during Illness and in Absence.).txt,805,a6bb99fc67da2a0d4a737e8a3a9d5cf1caa5551588290c84238154ce3148d31f,a6bb99fc67da2a0d4a737e8a3a9d5cf1caa5551588290c84238154ce3148d31f,805,18,18,142,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-30c0f9475576875e,The Kiss,Samuel Taylor Coleridge/The Kiss.txt,961,9b85480efce67257894cc437f69709233fd714d031c3bf7947f5af55c86bca3f,9b85480efce67257894cc437f69709233fd714d031c3bf7947f5af55c86bca3f,961,30,28,167,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-cdaa21445556f126,The Knight's Tomb,Samuel Taylor Coleridge/The Knight's Tomb.txt,456,bf279a4adc1257e27a88ea6a696231248054dd2ed5275337e5273c3d69685b81,bf279a4adc1257e27a88ea6a696231248054dd2ed5275337e5273c3d69685b81,456,11,11,91,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-ecf22494e0e4db76,The Madman and the Lethargist,Samuel Taylor Coleridge/The Madman and the Lethargist.txt,2017,405789cee7762e7a06bb26532fbfa7ecbfc86fc64218ceb88d8cd5784b63d02c,405789cee7762e7a06bb26532fbfa7ecbfc86fc64218ceb88d8cd5784b63d02c,2017,62,55,335,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-03a18f32000f967c,THE MOON IS MASCULINE,Samuel Taylor Coleridge/THE MOON IS MASCULINE.txt,983,6dea1aafb076e5cd4c97af73542290c898ae63165c77134bd5adda66fc6f2524,6dea1aafb076e5cd4c97af73542290c898ae63165c77134bd5adda66fc6f2524,980,24,22,178,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-978b6bd1406f60c0,THE NETHERLANDS,Samuel Taylor Coleridge/THE NETHERLANDS.txt,285,5891ec47f377ed84bbb514cf2d7eddec9a9a1bb9f9b33293b72e5387822715e0,5891ec47f377ed84bbb514cf2d7eddec9a9a1bb9f9b33293b72e5387822715e0,285,7,7,43,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-471b14b2be1305b1,THE NIGHT-MARE DEATH IN LIFE,Samuel Taylor Coleridge/THE NIGHT-MARE DEATH IN LIFE.txt,415,225721f97a8d51bd916b365ab1e00ffeae3d776d34999c967c8d7bd2d1bd1fa4,225721f97a8d51bd916b365ab1e00ffeae3d776d34999c967c8d7bd2d1bd1fa4,415,13,10,74,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-f68480017b6ed486,The Night-scene,Samuel Taylor Coleridge/The Night-scene.txt,4054,05757a0aafce43cb395aa06e282baf1c0ef8c20c3cac9e3290356bfc2593643a,05757a0aafce43cb395aa06e282baf1c0ef8c20c3cac9e3290356bfc2593643a,4054,105,92,686,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-05047ad1edb6f21f,The Nightingale. A Conversation Poem,Samuel Taylor Coleridge/The Nightingale. A Conversation Poem.txt,4795,16218278150a95322945eebe721a03d94505ddb902644fa948b26fa2f8f11499,16218278150a95322945eebe721a03d94505ddb902644fa948b26fa2f8f11499,4795,116,112,836,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-f8e34b37b944dd11,The Nose,Samuel Taylor Coleridge/The Nose.txt,1689,e35da482d424b833dc448560c747bf78f385595d5a4122adedc3e157dcf58641,e35da482d424b833dc448560c747bf78f385595d5a4122adedc3e157dcf58641,1689,43,40,295,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-0a0e26352f78f803,The Old Man of the Alps,Samuel Taylor Coleridge/The Old Man of the Alps.txt,6119,e6714aabc5ff383b7f468e11c0ed546a93c85793e6f6f0d841f37c0c707ddd04,e6714aabc5ff383b7f468e11c0ed546a93c85793e6f6f0d841f37c0c707ddd04,6118,142,139,1109,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-1c4238ba962e448c,The Outcast,Samuel Taylor Coleridge/The Outcast.txt,611,8487273da1e3f22112163bf1d9b6fcde4fea44ed52f61247966fae1bbfdc6737,8487273da1e3f22112163bf1d9b6fcde4fea44ed52f61247966fae1bbfdc6737,611,14,14,107,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8e8d8367179bee7e,The Ovidian Elegiac Metre described and exemplified,Samuel Taylor Coleridge/The Ovidian Elegiac Metre described and exemplified.txt,785,ebe0c44e10779f5122632f7ecee7b8c6d855ea9d20c8983100ab2f0bc5e0522a,ebe0c44e10779f5122632f7ecee7b8c6d855ea9d20c8983100ab2f0bc5e0522a,785,27,25,135,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-17240b7f421152e1,The Pains of Sleep,Samuel Taylor Coleridge/The Pains of Sleep.txt,1791,40f3235e039f404b3642bc0005159109ee015608e50e08b1afcb90e7e3e24bf1,40f3235e039f404b3642bc0005159109ee015608e50e08b1afcb90e7e3e24bf1,1791,54,52,316,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-92c7712346c58888,The Pang more Sharp than All. An Allegory,Samuel Taylor Coleridge/The Pang more Sharp than All. An Allegory.txt,2561,29d42bba7679ecb221f194531ad0db0699c146708cfbbfafd7a6eaf24d04efa5,29d42bba7679ecb221f194531ad0db0699c146708cfbbfafd7a6eaf24d04efa5,2560,72,63,467,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d6dc12b05495285d,The Piccolomini,Samuel Taylor Coleridge/The Piccolomini.txt,5018,912a69ae88576ee56f8bc8444f495655e9dddcb790d12c9e092ea82ebb5d0bd9,912a69ae88576ee56f8bc8444f495655e9dddcb790d12c9e092ea82ebb5d0bd9,5018,142,110,797,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-7c16fc37247ab789,"The Picture, or the Lover's Resolution","Samuel Taylor Coleridge/The Picture, or the Lover's Resolution.txt",8165,e664ca626b25b1e367fb56ab2996425dae9063ca94bb7cb64d25dd3a57486ea8,e664ca626b25b1e367fb56ab2996425dae9063ca94bb7cb64d25dd3a57486ea8,8164,192,187,1415,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-641a98e224bd779f,THE PROPER UNMODIFIED DOCHMIUS,Samuel Taylor Coleridge/THE PROPER UNMODIFIED DOCHMIUS.txt,152,db71c726963fd32395abc410f899dcde607a26cf82b7c8b8b0f56c2dc6b1efd0,db71c726963fd32395abc410f899dcde607a26cf82b7c8b8b0f56c2dc6b1efd0,137,6,4,22,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-70b191903ddc7db2,The Rash Conjurer,Samuel Taylor Coleridge/The Rash Conjurer.txt,2310,5281a3b385e7a5c322608b584713ed6994bfb7c085a0c1d254773705f01f4ff3,5281a3b385e7a5c322608b584713ed6994bfb7c085a0c1d254773705f01f4ff3,2306,67,64,348,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d9f54e9ce112e7f5,The Raven,Samuel Taylor Coleridge/The Raven.txt,1999,5fbc081470c314b76adf95d3e3185b25c77a9b2278f46841da04280109334741,5fbc081470c314b76adf95d3e3185b25c77a9b2278f46841da04280109334741,1999,46,44,386,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d904e42c1a853b9f,The Reproof and Reply,Samuel Taylor Coleridge/The Reproof and Reply.txt,2857,b35b27a917af46fabfbac4457697903897574ef4ebd33002f75ee8dfdb325003,b35b27a917af46fabfbac4457697903897574ef4ebd33002f75ee8dfdb325003,2856,68,64,499,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-48eede7d707223a0,The Rime of the Ancient Mariner,Samuel Taylor Coleridge/The Rime of the Ancient Mariner.txt,27002,bffc8c3ce690153ee31d84c95094ea29d5c6597161983728e5f46291454d4019,bffc8c3ce690153ee31d84c95094ea29d5c6597161983728e5f46291454d4019,26994,976,760,4915,suspiciously_long
